zip,state_name,density
52156,Iowa,6
52157,Iowa,12.5
52159,Iowa,11.8
52160,Iowa,8.3999996
52161,Iowa,10.7
52162,Iowa,12.7
52164,Iowa,3.2
52165,Iowa,5.8000002
52169,Iowa,5.5999999
52170,Iowa,5
52171,Iowa,5.0999999
52172,Iowa,15.4
52175,Iowa,15.5
52201,Iowa,7.4000001
52202,Iowa,17.6
52203,Iowa,16.299999
52207,Iowa,3.7
52208,Iowa,21
52209,Iowa,11.3
52210,Iowa,7.6999998
52211,Iowa,11.1
52212,Iowa,4.6999998
52213,Iowa,22.5
52214,Iowa,12.6
52215,Iowa,3.8
52216,Iowa,9.6999998
52217,Iowa,3.9000001
52218,Iowa,9.6000004
52221,Iowa,4.0999999
52222,Iowa,3.4000001
52223,Iowa,10.7
52224,Iowa,7.9000001
52225,Iowa,4.9000001
52229,Iowa,5.6999998
52231,Iowa,3.9000001
52232,Iowa,3.7
52236,Iowa,8
52237,Iowa,7.1999998
52248,Iowa,6.1999998
52249,Iowa,7.4000001
52251,Iowa,5.5999999
52254,Iowa,6.0999999
52255,Iowa,10.7
52257,Iowa,5.1999998
52301,Iowa,12.3
52305,Iowa,8.6000004
52306,Iowa,9.1000004
52309,Iowa,5.4000001
52310,Iowa,16.700001
52313,Iowa,4.8000002
52315,Iowa,16.299999
52316,Iowa,9.1999998
52318,Iowa,10.9
52320,Iowa,7.9000001
52321,Iowa,5.1999998
52322,Iowa,10.6
52323,Iowa,6.5999999
52324,Iowa,18.200001
52325,Iowa,8
52327,Iowa,13.9
52329,Iowa,6.0999999
52330,Iowa,7.3000002
52332,Iowa,18.299999
52334,Iowa,7.1999998
52335,Iowa,4.9000001
52336,Iowa,18.6
52337,Iowa,11.9
52339,Iowa,17
52342,Iowa,14.1
52346,Iowa,8
52347,Iowa,8.5
52348,Iowa,21.5
52349,Iowa,20.1
52352,Iowa,10
52353,Iowa,23.200001
52354,Iowa,4.9000001
52355,Iowa,2.9000001
52356,Iowa,11.4
52358,Iowa,18.6
52359,Iowa,7.3000002
52361,Iowa,13.7
52362,Iowa,6.5999999
52531,Iowa,10.6
52533,Iowa,5.3000002
52535,Iowa,5.9000001
52536,Iowa,6
52537,Iowa,7.9000001
52540,Iowa,5.5999999
52542,Iowa,3.7
52543,Iowa,5.5
52544,Iowa,22.1
52549,Iowa,6.6999998
52550,Iowa,5.8000002
52551,Iowa,4.5999999
52552,Iowa,5.5
52553,Iowa,8.1000004
52554,Iowa,14.8
52555,Iowa,5.3000002
52560,Iowa,4.6999998
52561,Iowa,10.7
52563,Iowa,5.3000002
52565,Iowa,6.6999998
52567,Iowa,8.3999996
52569,Iowa,2.5
52570,Iowa,5.4000001
52571,Iowa,5.6999998
52572,Iowa,4.5
52573,Iowa,2.2
52574,Iowa,8.1999998
52576,Iowa,4.9000001
52580,Iowa,4.6999998
52581,Iowa,3.0999999
52583,Iowa,2.8
52584,Iowa,7.5
52585,Iowa,6.8000002
52586,Iowa,4.3000002
52588,Iowa,5
52590,Iowa,6.4000001
52591,Iowa,9.1999998
52593,Iowa,3.3
52594,Iowa,3.3
52619,Iowa,6.3000002
52620,Iowa,6.8000002
52621,Iowa,6.0999999
52623,Iowa,13.3
52625,Iowa,9.8000002
52626,Iowa,5.5
52630,Iowa,4.0999999
52635,Iowa,6.0999999
52637,Iowa,14.2
52638,Iowa,5.8000002
52639,Iowa,20.200001
52640,Iowa,7.6999998
52641,Iowa,22.5
52644,Iowa,3.7
52645,Iowa,17.200001
52646,Iowa,2.7
52649,Iowa,7.4000001
52650,Iowa,7.9000001
52651,Iowa,4.0999999
52653,Iowa,12.2
52654,Iowa,12.7
52656,Iowa,9.6000004
52658,Iowa,9.1000004
52659,Iowa,9.6999998
52660,Iowa,3.9000001
52720,Iowa,8.1000004
52721,Iowa,7.3000002
52727,Iowa,6.5
52729,Iowa,8
52731,Iowa,6.5
52738,Iowa,11.2
52739,Iowa,8.8000002
52745,Iowa,8.6000004
52746,Iowa,14.1
52750,Iowa,7.9000001
52751,Iowa,8.1999998
52754,Iowa,6.9000001
52755,Iowa,12.3
52756,Iowa,19.299999
52760,Iowa,9.3999996
52765,Iowa,5.8000002
52766,Iowa,7
52768,Iowa,17.1
52769,Iowa,6.3000002
52772,Iowa,14.8
52773,Iowa,16.299999
52776,Iowa,22.6
52777,Iowa,9.6999998
52778,Iowa,18.700001
53001,Wisconsin,24.9
53006,Wisconsin,16.700001
53011,Wisconsin,22
53014,Wisconsin,24
53019,Wisconsin,19.700001
53020,Wisconsin,22
53023,Wisconsin,14.3
53049,Wisconsin,23.799999
53057,Wisconsin,22.6
53059,Wisconsin,21.6
53063,Wisconsin,15.3
53065,Wisconsin,19.200001
53078,Wisconsin,21.9
53079,Wisconsin,16
53137,Wisconsin,20.299999
53502,Wisconsin,18.299999
53503,Wisconsin,13.3
53504,Wisconsin,8.8000002
53505,Wisconsin,7.4000001
53506,Wisconsin,6.9000001
53507,Wisconsin,13.5
53510,Wisconsin,13.6
53515,Wisconsin,23.6
53516,Wisconsin,10
53517,Wisconsin,15.3
53518,Wisconsin,6.8000002
53520,Wisconsin,21.4
53521,Wisconsin,23
53522,Wisconsin,10.8
53529,Wisconsin,21.4
53530,Wisconsin,13.2
53533,Wisconsin,19.5
53541,Wisconsin,5.4000001
53543,Wisconsin,8
53544,Wisconsin,7.6999998
53550,Wisconsin,10
53554,Wisconsin,9.3999996
53556,Wisconsin,21.5
53560,Wisconsin,22.700001
53561,Wisconsin,17.299999
53565,Wisconsin,10.1
53569,Wisconsin,10.1
53570,Wisconsin,14.1
53573,Wisconsin,10.9
53577,Wisconsin,11.5
53579,Wisconsin,15.9
53580,Wisconsin,10.5
53581,Wisconsin,17.4
53582,Wisconsin,12.2
53586,Wisconsin,8.8000002
53587,Wisconsin,8.6000004
53588,Wisconsin,11.5
53792,Wisconsin,0
53801,Wisconsin,5.6999998
53802,Wisconsin,23.5
53804,Wisconsin,10.5
53805,Wisconsin,14.6
53806,Wisconsin,10.2
53807,Wisconsin,17.5
53809,Wisconsin,15.7
53810,Wisconsin,4.5
53813,Wisconsin,15.9
53816,Wisconsin,5.1999998
53820,Wisconsin,10.9
53825,Wisconsin,6.0999999
53826,Wisconsin,7.1999998
53827,Wisconsin,3.3
53910,Wisconsin,22
53911,Wisconsin,14.6
53919,Wisconsin,14.8
53920,Wisconsin,20.200001
53922,Wisconsin,8.6999998
53923,Wisconsin,10.5
53924,Wisconsin,7.5
53925,Wisconsin,23.9
53926,Wisconsin,13
53929,Wisconsin,13.4
53930,Wisconsin,12.3
53934,Wisconsin,14.1
53936,Wisconsin,10.5
53937,Wisconsin,7.9000001
53941,Wisconsin,16.200001
53943,Wisconsin,8.3999996
53944,Wisconsin,11.1
53946,Wisconsin,13.4
53948,Wisconsin,22.1
53949,Wisconsin,13.7
53950,Wisconsin,20.4
53951,Wisconsin,13.7
53952,Wisconsin,17.9
53956,Wisconsin,16.700001
53960,Wisconsin,14
53961,Wisconsin,13.5
53964,Wisconsin,12.3
53965,Wisconsin,23.700001
53968,Wisconsin,12.5
54003,Wisconsin,13.5
54004,Wisconsin,10.6
54005,Wisconsin,14.8
54006,Wisconsin,10.6
54007,Wisconsin,9.6999998
54013,Wisconsin,13.2
54014,Wisconsin,19.9
54024,Wisconsin,22
54027,Wisconsin,12.8
54028,Wisconsin,23.299999
54101,Wisconsin,20
54102,Wisconsin,3.4000001
54103,Wisconsin,2.2
54104,Wisconsin,2
54106,Wisconsin,21.1
54107,Wisconsin,19.5
54111,Wisconsin,15.6
54112,Wisconsin,14
54114,Wisconsin,8.1000004
54119,Wisconsin,4.5
54120,Wisconsin,1
54121,Wisconsin,4.4000001
54124,Wisconsin,15.9
54125,Wisconsin,2.7
54126,Wisconsin,18.4
54128,Wisconsin,13.2
54129,Wisconsin,18.5
54135,Wisconsin,14.9
54137,Wisconsin,16.5
54138,Wisconsin,4.3000002
54139,Wisconsin,12.5
54149,Wisconsin,3.5999999
54150,Wisconsin,23.4
54151,Wisconsin,11.4
54156,Wisconsin,4.3000002
54159,Wisconsin,8.8000002
54161,Wisconsin,8.3999996
54170,Wisconsin,12.6
54174,Wisconsin,6.0999999
54175,Wisconsin,7.1999998
54177,Wisconsin,6.5
54202,Wisconsin,11.5
54204,Wisconsin,14.8
54205,Wisconsin,20.4
54208,Wisconsin,22.9
54209,Wisconsin,11.7
54210,Wisconsin,13
54212,Wisconsin,11.7
54213,Wisconsin,13.4
54216,Wisconsin,22.4
54227,Wisconsin,19.299999
54230,Wisconsin,16.799999
54245,Wisconsin,21.5
54246,Wisconsin,10.7
54406,Wisconsin,20
54407,Wisconsin,12.4
54408,Wisconsin,9.1999998
54409,Wisconsin,24.1
54410,Wisconsin,13.9
54411,Wisconsin,11
54412,Wisconsin,11.6
54413,Wisconsin,2.4000001
54414,Wisconsin,10.2
54416,Wisconsin,7.8000002
54418,Wisconsin,3.5999999
54420,Wisconsin,13.1
54421,Wisconsin,18.799999
54422,Wisconsin,12
54423,Wisconsin,16.9
54424,Wisconsin,3.9000001
54425,Wisconsin,17.799999
54426,Wisconsin,16
54427,Wisconsin,9.5
54428,Wisconsin,6.6999998
54430,Wisconsin,10.7
54433,Wisconsin,4.4000001
54435,Wisconsin,3.5
54436,Wisconsin,8
54437,Wisconsin,10
54440,Wisconsin,13.5
54442,Wisconsin,6.0999999
54443,Wisconsin,9.1000004
54446,Wisconsin,15.8
54447,Wisconsin,6.1999998
54448,Wisconsin,18.4
54451,Wisconsin,13.1
54452,Wisconsin,16.9
54454,Wisconsin,10.8
54456,Wisconsin,10.6
54457,Wisconsin,24.299999
54459,Wisconsin,3.2
54460,Wisconsin,12.4
54462,Wisconsin,3.3
54463,Wisconsin,3.3
54465,Wisconsin,7.4000001
54466,Wisconsin,3.5999999
54470,Wisconsin,7.5999999
54471,Wisconsin,15.4
54473,Wisconsin,12.2
54475,Wisconsin,15.5
54479,Wisconsin,19.9
54480,Wisconsin,14.7
54484,Wisconsin,18.5
54485,Wisconsin,6
54486,Wisconsin,7.1999998
54487,Wisconsin,12.3
54488,Wisconsin,12.2
54489,Wisconsin,13.6
54490,Wisconsin,3.0999999
54491,Wisconsin,3.5999999
54493,Wisconsin,2.4000001
54498,Wisconsin,7.6999998
54499,Wisconsin,11
54501,Wisconsin,21.1
54511,Wisconsin,1.7
54512,Wisconsin,4.1999998
54513,Wisconsin,2
54514,Wisconsin,3.2
54515,Wisconsin,2.2
54517,Wisconsin,.60000002
54519,Wisconsin,5.9000001
54520,Wisconsin,11.2
54521,Wisconsin,12.8
54524,Wisconsin,2.8
54526,Wisconsin,3.2
54527,Wisconsin,1.8
54529,Wisconsin,6.5999999
54530,Wisconsin,3.0999999
54531,Wisconsin,7.1999998
54534,Wisconsin,7.3000002
54536,Wisconsin,1.4
54537,Wisconsin,2.2
54538,Wisconsin,10.8
54539,Wisconsin,10.9
54540,Wisconsin,4.4000001
54541,Wisconsin,4.5
54542,Wisconsin,.69999999
54545,Wisconsin,6.5
54546,Wisconsin,2.3
54547,Wisconsin,2.5
54548,Wisconsin,20.200001
54550,Wisconsin,11
54552,Wisconsin,4.9000001
54554,Wisconsin,5
54555,Wisconsin,5.9000001
54556,Wisconsin,5.5999999
54557,Wisconsin,3.9000001
54558,Wisconsin,19.700001
54559,Wisconsin,2.2
54560,Wisconsin,6.5
54561,Wisconsin,.80000001
54562,Wisconsin,5.1999998
54563,Wisconsin,6.6999998
54564,Wisconsin,.80000001
54565,Wisconsin,.2
54566,Wisconsin,4.4000001
54610,Wisconsin,4.9000001
54611,Wisconsin,9.3000002
54612,Wisconsin,12.8
54613,Wisconsin,9.6000004
54614,Wisconsin,14
54615,Wisconsin,13.8
54616,Wisconsin,11.3
54618,Wisconsin,8.8000002
54619,Wisconsin,14.7
54621,Wisconsin,11.7
54622,Wisconsin,14
54623,Wisconsin,14.2
54624,Wisconsin,8.1999998
54625,Wisconsin,14.7
54626,Wisconsin,7
54627,Wisconsin,8.6000004
54628,Wisconsin,5.5999999
54629,Wisconsin,9.1000004
54630,Wisconsin,18.5
54631,Wisconsin,6.8000002
54632,Wisconsin,10.3
54634,Wisconsin,11
54635,Wisconsin,8.1000004
54638,Wisconsin,10.4
54639,Wisconsin,9.6000004
54641,Wisconsin,.2
54642,Wisconsin,8.6999998
54644,Wisconsin,8.8000002
54646,Wisconsin,9
54648,Wisconsin,9.3000002
54651,Wisconsin,9.1999998
54652,Wisconsin,10.2
54653,Wisconsin,20
54655,Wisconsin,7.5999999
54657,Wisconsin,5.8000002
54659,Wisconsin,9.6000004
54664,Wisconsin,7.5
54665,Wisconsin,18.5
54666,Wisconsin,4.4000001
54667,Wisconsin,20.4
54670,Wisconsin,13.4
54721,Wisconsin,8.3000002
54722,Wisconsin,10.8
54723,Wisconsin,15
54724,Wisconsin,17.4
54725,Wisconsin,11.2
54726,Wisconsin,7.9000001
54727,Wisconsin,13.5
54728,Wisconsin,18.700001
54730,Wisconsin,13.6
54731,Wisconsin,6.4000001
54732,Wisconsin,10.2
54733,Wisconsin,11.3
54734,Wisconsin,10
54736,Wisconsin,12.6
54737,Wisconsin,8.6999998
54738,Wisconsin,12.2
54739,Wisconsin,18.799999
54740,Wisconsin,8.6999998
54741,Wisconsin,6.3000002
54742,Wisconsin,16.5
54745,Wisconsin,6.5999999
54746,Wisconsin,6.5999999
54747,Wisconsin,8.6999998
54748,Wisconsin,11.4
54749,Wisconsin,12.3
54750,Wisconsin,6.4000001
54754,Wisconsin,7
54755,Wisconsin,10.6
54756,Wisconsin,4.9000001
54757,Wisconsin,8.1000004
54758,Wisconsin,11.2
54759,Wisconsin,11.5
54761,Wisconsin,11.5
54762,Wisconsin,9.6999998
54763,Wisconsin,7.9000001
54766,Wisconsin,5
54767,Wisconsin,14.9
54768,Wisconsin,18.4
54769,Wisconsin,6.1999998
54770,Wisconsin,11.9
54771,Wisconsin,10.7
54772,Wisconsin,7.0999999
54773,Wisconsin,17.700001
54801,Wisconsin,13.3
54805,Wisconsin,17
54806,Wisconsin,17.200001
54810,Wisconsin,21.4
54812,Wisconsin,24
54813,Wisconsin,4.3000002
54814,Wisconsin,6.5
54817,Wisconsin,5.1999998
54819,Wisconsin,5.9000001
54820,Wisconsin,3
54821,Wisconsin,2.7
54824,Wisconsin,23.299999
54826,Wisconsin,6.4000001
54827,Wisconsin,2
54828,Wisconsin,4.3000002
54829,Wisconsin,15.2
54830,Wisconsin,3
54832,Wisconsin,1.5
54835,Wisconsin,2.8
54836,Wisconsin,3.2
54837,Wisconsin,8.3000002
54838,Wisconsin,1.8
54839,Wisconsin,2.5
54840,Wisconsin,7
54842,Wisconsin,11.4
54843,Wisconsin,10.1
54844,Wisconsin,1.7
54845,Wisconsin,8.5
54846,Wisconsin,6.8000002
54847,Wisconsin,5.1999998
54848,Wisconsin,12.7
54849,Wisconsin,8.3999996
54850,Wisconsin,1.3
54853,Wisconsin,16.6
54854,Wisconsin,4.8000002
54855,Wisconsin,4.1999998
54856,Wisconsin,2.7
54859,Wisconsin,4
54861,Wisconsin,12.2
54862,Wisconsin,2.3
54864,Wisconsin,10
54865,Wisconsin,2.8
54867,Wisconsin,5.0999999
54870,Wisconsin,6.4000001
54871,Wisconsin,10.8
54872,Wisconsin,16
54873,Wisconsin,4
54874,Wisconsin,9.6000004
54875,Wisconsin,3.7
54876,Wisconsin,5.9000001
54888,Wisconsin,5.4000001
54889,Wisconsin,15.1
54891,Wisconsin,17.799999
54893,Wisconsin,9.1999998
54895,Wisconsin,3.3
54896,Wisconsin,1.3
54909,Wisconsin,8.8000002
54921,Wisconsin,6.5999999
54922,Wisconsin,12.3
54923,Wisconsin,24.9
54928,Wisconsin,15.8
54930,Wisconsin,7.4000001
54932,Wisconsin,15.1
54940,Wisconsin,17.9
54943,Wisconsin,6.0999999
54945,Wisconsin,13
54947,Wisconsin,21.6
54948,Wisconsin,8.6999998
54949,Wisconsin,20.9
54950,Wisconsin,14.3
54960,Wisconsin,10.3
54962,Wisconsin,9
54964,Wisconsin,11
54965,Wisconsin,8.8999996
54966,Wisconsin,9.6999998
54968,Wisconsin,17.9
54974,Wisconsin,23.200001
54977,Wisconsin,13.4
54979,Wisconsin,21.799999
54982,Wisconsin,22.1
54983,Wisconsin,21.1
54984,Wisconsin,15.1
55006,Minnesota,20.1
55007,Minnesota,8.1000004
55017,Minnesota,9.1000004
55018,Minnesota,8
55027,Minnesota,9.8999996
55030,Minnesota,13
55031,Minnesota,19.799999
55032,Minnesota,20
55037,Minnesota,6.1999998
55041,Minnesota,20
55049,Minnesota,19.9
55051,Minnesota,19.200001
55052,Minnesota,17.299999
55053,Minnesota,9.1000004
55063,Minnesota,21.6
55065,Minnesota,14.1
55072,Minnesota,5.8000002
55074,Minnesota,24.700001
55080,Minnesota,15.5
55088,Minnesota,18.9
55089,Minnesota,11.6
55111,Minnesota,0
55155,Minnesota,0
55307,Minnesota,16
55310,Minnesota,5.9000001
55312,Minnesota,8.6000004
55314,Minnesota,6.9000001
55322,Minnesota,22.4
55324,Minnesota,13.6
55325,Minnesota,23.200001
55329,Minnesota,16.200001
55332,Minnesota,6.5
55333,Minnesota,4.6999998
55334,Minnesota,13.2
55335,Minnesota,5.5999999
55336,Minnesota,24.4
55338,Minnesota,10.9
55339,Minnesota,17
55342,Minnesota,4.8000002
55349,Minnesota,22.9
55353,Minnesota,14.5
55355,Minnesota,21.6
55367,Minnesota,17.1
55368,Minnesota,23.4
55370,Minnesota,13.5
55381,Minnesota,17.5
55382,Minnesota,19.5
55385,Minnesota,5.1999998
55389,Minnesota,13.7
55396,Minnesota,8.1999998
55450,Minnesota,1
55601,Minnesota,2.5999999
55602,Minnesota,.5
55603,Minnesota,.5
55604,Minnesota,1.5
55605,Minnesota,3
55606,Minnesota,.80000001
55607,Minnesota,.1
55612,Minnesota,1.2
55613,Minnesota,.89999998
55614,Minnesota,4.1999998
55615,Minnesota,.89999998
55616,Minnesota,7.5999999
55702,Minnesota,2.5
55703,Minnesota,1.9
55704,Minnesota,7.9000001
55705,Minnesota,10.9
55706,Minnesota,11.5
55707,Minnesota,8.3999996
55708,Minnesota,17
55709,Minnesota,6.9000001
55710,Minnesota,5
55711,Minnesota,3.5
55712,Minnesota,1.2
55717,Minnesota,1.2
55718,Minnesota,20.799999
55721,Minnesota,15
55723,Minnesota,1.7
55724,Minnesota,1.2
55725,Minnesota,.1
55726,Minnesota,4.4000001
55731,Minnesota,2.7
55732,Minnesota,3.0999999
55734,Minnesota,24.1
55735,Minnesota,5.1999998
55736,Minnesota,1.9
55738,Minnesota,1.9
55741,Minnesota,18.700001
55742,Minnesota,2.5
55746,Minnesota,20
55748,Minnesota,4.6999998
55749,Minnesota,2.2
55750,Minnesota,5.4000001
55751,Minnesota,9.8000002
55752,Minnesota,.80000001
55756,Minnesota,3.4000001
55757,Minnesota,3.0999999
55760,Minnesota,3.2
55763,Minnesota,1.2
55765,Minnesota,1.8
55766,Minnesota,.89999998
55768,Minnesota,17.5
55769,Minnesota,4.9000001
55771,Minnesota,.60000002
55772,Minnesota,2
55775,Minnesota,7.8000002
55779,Minnesota,10.9
55780,Minnesota,3.2
55781,Minnesota,3.7
55782,Minnesota,14
55783,Minnesota,8.8999996
55784,Minnesota,1.4
55785,Minnesota,.89999998
55787,Minnesota,2.3
55790,Minnesota,2.2
55793,Minnesota,3
55795,Minnesota,7.4000001
55797,Minnesota,8
55798,Minnesota,2.3
55803,Minnesota,20.1
55905,Minnesota,0
55909,Minnesota,10.8
55910,Minnesota,6.3000002
55917,Minnesota,10.6
55918,Minnesota,14.7
55919,Minnesota,8.8000002
55921,Minnesota,10.6
55922,Minnesota,9.3000002
55923,Minnesota,14.1
55924,Minnesota,6.5
55925,Minnesota,14.2
55926,Minnesota,5.3000002
55927,Minnesota,19.6
55929,Minnesota,10.1
55931,Minnesota,6.9000001
55932,Minnesota,15.5
55933,Minnesota,4
55934,Minnesota,16.200001
55935,Minnesota,6.6999998
55936,Minnesota,8.8000002
55939,Minnesota,9.3000002
55940,Minnesota,11.4
55941,Minnesota,15
55943,Minnesota,6.9000001
55945,Minnesota,5.6999998
55946,Minnesota,10.2
55949,Minnesota,6.3000002
55951,Minnesota,8
55952,Minnesota,14.9
55953,Minnesota,10
55954,Minnesota,8.5
55956,Minnesota,14
55957,Minnesota,7.3000002
55959,Minnesota,24.1
55961,Minnesota,5.1999998
55962,Minnesota,4.6999998
55963,Minnesota,24.700001
55964,Minnesota,19
55965,Minnesota,8
55967,Minnesota,9.6000004
55969,Minnesota,14
55970,Minnesota,6.5
55971,Minnesota,14.3
55972,Minnesota,22.200001
55973,Minnesota,3.8
55974,Minnesota,9.8000002
55975,Minnesota,10.9
55977,Minnesota,3.2
55979,Minnesota,7.5
55982,Minnesota,5.5999999
55983,Minnesota,15.9
55985,Minnesota,7.9000001
55990,Minnesota,7.6999998
55991,Minnesota,10.5
55992,Minnesota,24.200001
56009,Minnesota,6.5
56010,Minnesota,5.3000002
56013,Minnesota,10.3
56014,Minnesota,4.1999998
56016,Minnesota,16.1
56017,Minnesota,21.700001
56019,Minnesota,3.4000001
56021,Minnesota,11.2
56023,Minnesota,3.0999999
56025,Minnesota,3.9000001
56026,Minnesota,7.4000001
56027,Minnesota,4.8000002
56028,Minnesota,23.9
56029,Minnesota,6.3000002
56033,Minnesota,3.7
56034,Minnesota,6.6999998
56036,Minnesota,6.4000001
56037,Minnesota,8.8000002
56039,Minnesota,4.1999998
56041,Minnesota,6
56042,Minnesota,5.3000002
56043,Minnesota,9.3000002
56044,Minnesota,10
56045,Minnesota,11.5
56046,Minnesota,24.799999
56048,Minnesota,12.6
56051,Minnesota,8.8999996
56052,Minnesota,5.5999999
56054,Minnesota,6
56055,Minnesota,12.7
56057,Minnesota,17.200001
56058,Minnesota,17.9
56060,Minnesota,5.3000002
56062,Minnesota,9.8000002
56063,Minnesota,24.9
56065,Minnesota,9.3999996
56068,Minnesota,6.4000001
56069,Minnesota,24.1
56072,Minnesota,7.5999999
56074,Minnesota,9.8999996
56078,Minnesota,8.5
56081,Minnesota,13.4
56083,Minnesota,3.4000001
56085,Minnesota,10
56087,Minnesota,8.3999996
56088,Minnesota,6
56090,Minnesota,5.8000002
56091,Minnesota,7.3000002
56096,Minnesota,21.799999
56097,Minnesota,7.8000002
56098,Minnesota,7.4000001
56101,Minnesota,13
56110,Minnesota,6.5999999
56111,Minnesota,3.2
56113,Minnesota,2.5
56114,Minnesota,2.9000001
56115,Minnesota,4.4000001
56116,Minnesota,5.6999998
56117,Minnesota,6
56118,Minnesota,3.0999999
56119,Minnesota,4.3000002
56120,Minnesota,4.4000001
56121,Minnesota,6.8000002
56122,Minnesota,4.5
56123,Minnesota,2.9000001
56125,Minnesota,24.799999
56127,Minnesota,2.9000001
56128,Minnesota,6.5
56129,Minnesota,6.0999999
56131,Minnesota,5.5
56132,Minnesota,3.5
56134,Minnesota,3.5
56136,Minnesota,5
56137,Minnesota,3.8
56138,Minnesota,12
56139,Minnesota,3.7
56141,Minnesota,3.0999999
56142,Minnesota,3.9000001
56143,Minnesota,9.5
56144,Minnesota,4.5
56145,Minnesota,4.5
56146,Minnesota,15.6
56147,Minnesota,2.5
56149,Minnesota,4.4000001
56150,Minnesota,6.1999998
56151,Minnesota,3.2
56152,Minnesota,4.4000001
56153,Minnesota,24
56155,Minnesota,3.8
56156,Minnesota,14
56157,Minnesota,6.6999998
56158,Minnesota,4.0999999
56159,Minnesota,9.3999996
56160,Minnesota,3.8
56161,Minnesota,4.8000002
56162,Minnesota,4.8000002
56164,Minnesota,8.8000002
56165,Minnesota,3.5
56166,Minnesota,2.7
56167,Minnesota,5
56168,Minnesota,3.7
56169,Minnesota,4.8000002
56170,Minnesota,3.3
56171,Minnesota,7.5
56172,Minnesota,10.3
56173,Minnesota,5.6999998
56174,Minnesota,3.5999999
56175,Minnesota,8.6999998
56176,Minnesota,7.1999998
56178,Minnesota,8
56180,Minnesota,4.6999998
56181,Minnesota,6.8000002
56183,Minnesota,4.8000002
56185,Minnesota,4.9000001
56186,Minnesota,2.4000001
56207,Minnesota,2.0999999
56208,Minnesota,4.1999998
56209,Minnesota,9.1999998
56210,Minnesota,22.200001
56211,Minnesota,1.9
56212,Minnesota,2.5
56214,Minnesota,4.5
56215,Minnesota,8.6000004
56216,Minnesota,6.8000002
56218,Minnesota,2.5
56219,Minnesota,5.5
56220,Minnesota,4.3000002
56221,Minnesota,2.0999999
56222,Minnesota,8
56223,Minnesota,4.6999998
56224,Minnesota,3.5
56225,Minnesota,3
56226,Minnesota,3.0999999
56227,Minnesota,1.3
56228,Minnesota,5.8000002
56229,Minnesota,7.4000001
56230,Minnesota,5.4000001
56231,Minnesota,1.5
56232,Minnesota,6.4000001
56235,Minnesota,2.5
56236,Minnesota,1.4
56237,Minnesota,3.5
56239,Minnesota,8.6000004
56240,Minnesota,2.7
56241,Minnesota,10.9
56243,Minnesota,7.0999999
56244,Minnesota,4.8000002
56245,Minnesota,4.4000001
56248,Minnesota,2.3
56249,Minnesota,1.7
56251,Minnesota,11.3
56252,Minnesota,6.5999999
56253,Minnesota,3.7
56255,Minnesota,3.8
56256,Minnesota,4.3000002
56257,Minnesota,2.3
56260,Minnesota,3.8
56262,Minnesota,4.1999998
56263,Minnesota,4.1999998
56264,Minnesota,6.6999998
56265,Minnesota,11.2
56266,Minnesota,6.0999999
56267,Minnesota,13
56270,Minnesota,10.2
56271,Minnesota,3.0999999
56273,Minnesota,18.799999
56274,Minnesota,.89999998
56276,Minnesota,2.0999999
56277,Minnesota,11.5
56278,Minnesota,7.8000002
56279,Minnesota,8.1999998
56280,Minnesota,2.7
56281,Minnesota,19.4
56282,Minnesota,5.5
56283,Minnesota,14.5
56284,Minnesota,5.8000002
56285,Minnesota,4.3000002
56289,Minnesota,5
56291,Minnesota,2.9000001
56292,Minnesota,4.0999999
56293,Minnesota,5.5999999
56295,Minnesota,5.4000001
56296,Minnesota,3.0999999
56297,Minnesota,5.0999999
56307,Minnesota,18.6
56309,Minnesota,8.3999996
56311,Minnesota,4.0999999
56312,Minnesota,5.3000002
56314,Minnesota,11.4
56315,Minnesota,8.8000002
56316,Minnesota,4.5
56318,Minnesota,12
56319,Minnesota,12.7
56323,Minnesota,5.3000002
56324,Minnesota,7.5999999
56326,Minnesota,6.1999998
56327,Minnesota,6.1999998
56329,Minnesota,14.9
56330,Minnesota,16.4
56331,Minnesota,11.2
56332,Minnesota,10.7
56334,Minnesota,10.6
56336,Minnesota,11.8
56338,Minnesota,3.9000001
56339,Minnesota,6.9000001
56340,Minnesota,17.9
56342,Minnesota,5.5999999
56343,Minnesota,5.1999998
56347,Minnesota,14.6
56349,Minnesota,6.5999999
56350,Minnesota,1
56352,Minnesota,20
56353,Minnesota,18.700001
56354,Minnesota,12.6
56355,Minnesota,8.6000004
56357,Minnesota,10.7
56358,Minnesota,10.2
56359,Minnesota,7.6999998
56360,Minnesota,11.6
56361,Minnesota,6
56362,Minnesota,15.3
56364,Minnesota,8.8000002
56367,Minnesota,23.9
56368,Minnesota,23.700001
56373,Minnesota,11.7
56378,Minnesota,14.2
56381,Minnesota,6.3000002
56382,Minnesota,8.1999998
56385,Minnesota,5.5
56386,Minnesota,12.6
56431,Minnesota,7.5999999
56433,Minnesota,5.8000002
56434,Minnesota,6.0999999
56435,Minnesota,5.6999998
56437,Minnesota,8
56438,Minnesota,7.9000001
56440,Minnesota,10
56441,Minnesota,17.5
56443,Minnesota,5.4000001
56444,Minnesota,21.4
56446,Minnesota,6.1999998
56447,Minnesota,4.5
56448,Minnesota,4.8000002
56449,Minnesota,7.4000001
56450,Minnesota,15.3
56452,Minnesota,6.9000001
56453,Minnesota,6.1999998
56455,Minnesota,23.6
